,0,1,2,3,4,5,6,7,8
0,0.0,0.05,0.008,0.0,0.0,0.942,,,
1,0.002,0.028,0.006,0.004,0.96,,,,
2,0.05,0.05,0.005,0.895,,,,,
3,0.0,0.06,0.01,0.002,0.928,,,,
4,0.0,0.104,0.02,0.002,0.0,0.874,,,
5,0.0,0.012,0.004,0.0,0.984,,,,
6,0.005,0.066,0.009,0.92,,,,,
7,0.015,0.059,0.007,0.919,,,,,
8,0.0,0.028,0.008,0.0,0.0,0.964,,,
9,0.01,0.124,0.004,0.0,0.0,0.862,,,
10,0.014,0.122,0.016,0.0,0.848,,,,
11,0.0,0.126,0.004,0.002,0.868,,,,
12,0.01,0.02,0.01,0.0,0.96,,,,
13,0.0,0.104,0.024,0.0,0.0,0.872,,,
14,0.0,0.0,0.018,0.004,0.0,0.978,,,
15,0.004,0.096,0.018,0.002,0.0,0.88,,,
16,0.002,0.116,0.012,0.0,0.0,0.87,,,
17,0.006,0.094,0.022,0.0,0.0,0.878,,,
18,0.0,0.008,0.001,0.991,,,,,
19,0.004,0.116,0.02,0.0,0.86,,,,
20,0.024,0.11,0.006,0.0,0.86,,,,
21,0.0,0.06,0.014,0.0,0.926,,,,
22,0.038,0.068,0.012,0.002,0.0,0.88,,,
23,0.012,0.096,0.01,0.002,0.0,0.88,,,
24,0.014,0.084,0.008,0.0,0.894,,,,
25,0.0,0.102,0.006,0.0,0.0,0.892,,,
26,0.0,0.004,0.014,0.0,0.0,0.982,,,
27,0.006,0.142,0.014,0.0,0.0,0.838,,,
28,0.01,0.132,0.01,0.002,0.846,,,,
29,0.012,0.062,0.006,0.0,0.92,,,,
30,0.0,0.128,0.014,0.0,0.858,,,,
31,0.014,0.074,0.006,0.0,0.0,0.906,,,
32,0.0,0.016,0.004,0.0,0.98,,,,
33,0.0,0.058,0.014,0.002,0.0,0.926,,,
34,0.005,0.14,0.005,0.0,0.0,0.0,0.13,0.72,
35,0.035,0.0,0.015,0.0,0.0,0.0,0.505,0.445,
36,0.0,0.06,0.02,0.0,0.0,0.0,0.92,,
37,0.005,0.095,0.01,0.0,0.0,0.0,0.0,0.89,
38,0.0,0.005,0.03,0.0,0.0,0.0,0.965,,
39,0.0,0.025,0.005,0.0,0.0,0.0,0.97,,
40,0.0,0.065,0.015,0.0,0.0,0.0,0.04,0.88,
41,0.055,0.09,0.01,0.0,0.0,0.0,0.845,,
42,0.01,0.005,0.005,0.005,0.0,0.0,0.975,,
43,0.0,0.04,0.0,0.0,0.0,0.0,0.96,,
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
45,0.0,0.005,0.01,0.0,0.0,0.0,0.985,,
46,0.06,0.0,0.01,0.0,0.0,0.0,0.93,,
47,0.0,0.085,0.005,0.0,0.0,0.0,0.91,,
48,0.03,0.06,0.0,0.0,0.0,0.0,0.91,,
49,0.0,0.135,0.005,0.005,0.0,0.0,0.855,,
50,0.02,0.06,0.01,0.0,0.0,0.0,0.86,0.05,
51,0.02,0.08,0.005,0.005,0.0,0.0,0.0,0.89,
52,0.02,0.085,0.005,0.0,0.0,0.0,0.89,,
53,0.025,0.05,0.005,0.0,0.0,0.0,0.92,,
54,0.0,0.035,0.03,0.0,0.0,0.0,0.935,,
55,0.02,0.11,0.01,0.0,0.0,0.0,0.86,0.0,
56,0.0,0.005,0.005,0.0,0.0,0.0,0.99,,
57,0.005,0.085,0.005,0.005,0.0,0.0,0.9,,
58,0.025,0.09,0.01,0.005,0.0,0.0,0.825,0.045,
59,0.01,0.06,0.005,0.0,0.0,0.0,0.925,,
60,0.0,0.045,0.005,0.0,0.0,0.0,0.855,0.095,
61,0.02,0.08,0.005,0.0,0.0,0.0,0.895,,
62,0.07,0.045,0.005,0.0,0.0,0.0,0.88,,
63,0.015,0.055,0.01,0.0,0.0,0.0,0.92,,
64,0.0,0.015,0.005,0.0,0.0,0.0,0.42,0.175,0.385
65,0.025,0.0,0.015,0.0,0.0,0.0,0.035,0.155,0.77
66,0.0,0.015,0.005,0.0,0.0,0.0,0.71,0.27,0.0
67,0.005,0.125,0.01,0.0,0.0,0.0,0.07,0.05,0.74
68,0.01,0.04,0.02,0.005,0.0,0.0,0.705,0.11,0.11
69,0.0,0.0,0.005,0.0,0.0,0.0,0.515,0.115,0.365
70,0.0,0.05,0.005,0.0,0.0,0.0,0.08,0.03,0.835
71,0.0,0.0,0.015,0.005,0.0,0.0,0.89,0.01,0.08
72,0.02,0.05,0.005,0.0,0.0,0.0,0.88,0.04,0.005
73,0.005,0.08,0.015,0.0,0.0,0.0,0.115,0.0,0.785
74,0.025,0.01,0.0,0.0,0.0,0.0,0.05,0.015,0.9
75,0.035,0.025,0.005,0.0,0.0,0.0,0.875,0.05,0.01
76,0.02,0.015,0.005,0.0,0.0,0.0,0.0,0.065,0.895
77,0.045,0.06,0.005,0.0,0.0,0.0,0.885,0.0,0.005
78,0.0,0.065,0.005,0.0,0.0,0.0,0.88,0.045,0.005
79,0.01,0.065,0.005,0.005,0.0,0.0,0.625,0.1,0.19
80,0.05,0.075,0.0,0.0,0.0,0.0,0.86,0.015,0.0
81,0.045,0.0,0.01,0.0,0.0,0.0,0.795,0.125,0.025
82,0.0,0.0,0.015,0.0,0.0,0.0,0.85,0.135,0.0
83,0.01,0.085,0.01,0.0,0.0,0.0,0.07,0.01,0.815
84,0.0,0.08,0.03,0.0,0.0,0.0,0.08,0.0,0.81
85,0.0,0.045,0.005,0.0,0.0,0.0,0.91,0.02,0.02
86,0.0,0.005,0.025,0.0,0.0,0.0,0.85,0.105,0.015
87,0.05,0.065,0.03,0.0,0.0,0.0,0.565,0.03,0.26
88,0.01,0.06,0.02,0.0,0.0,0.0,0.84,0.07,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.845,0.15,0.005
90,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.075,0.585
91,0.0,0.015,0.015,0.005,0.0,0.0,0.84,0.01,0.115
92,0.005,0.075,0.005,0.0,0.0,0.0,0.89,0.025,0.0
93,0.0,0.025,0.005,0.005,0.0,0.0,0.855,0.1,0.01
